"","net_size","t","Method","Graph","MC_Rate","mc_se","Dist","dist_se","count"
"705",194,0.8,"Abar","Graph 1",0.00304123711340206,0.000278737827282454,5.66538501584286,0.0263569587717643,200
"706",194,0.8,"Abar","Graph 2",0.00304123711340206,0.000278737827282454,5.66538501584286,0.0263569587717643,200
"707",194,0.8,"ASE","Graph 1",2.57731958762887e-05,2.57731958762886e-05,7.94024790104037,0.0336662007061692,200
"708",194,0.8,"ASE","Graph 2",0.456340206185567,0.00246122781162757,0.328279997050794,0.0124647494045963,200
"709",194,0.8,"Omni","Graph 1",2.57731958762887e-05,2.57731958762886e-05,7.80071498494252,0.0342609287820923,200
"710",194,0.8,"Omni","Graph 2",0.0309020618556701,0.00155048651426943,3.93251596415894,0.018044911516882,200
"711",194,0.8,"Omnibar","Graph 1",0.00123711340206186,0.000187177502072144,6.35225627596754,0.0285762285946458,200
"712",194,0.8,"Omnibar","Graph 2",0.00123711340206186,0.000187177502072144,6.35225627596754,0.0285762285946458,200
"713",194,0.9,"Abar","Graph 1",0.00688144329896908,0.00049871442743816,5.06710559091607,0.0256984640503141,200
"714",194,0.9,"Abar","Graph 2",0.00688144329896908,0.00049871442743816,5.06710559091607,0.0256984640503141,200
"715",194,0.9,"ASE","Graph 1",2.57731958762887e-05,2.57731958762886e-05,7.8992943502083,0.0324400464552141,200
"716",194,0.9,"ASE","Graph 2",0.467647515930166,0.00172051528732169,0.223534199924294,0.00847155218449708,200
"717",194,0.9,"Omni","Graph 1",5.15463917525773e-05,3.6357107906407e-05,7.57751308073865,0.0329015541808033,200
"718",194,0.9,"Omni","Graph 2",0.0651288659793815,0.00431889547959964,3.44166610337169,0.0169149276004298,200
"719",194,0.9,"Omnibar","Graph 1",0.00172680412371134,0.000207597288509741,5.94541947971456,0.0273229569386355,200
"720",194,0.9,"Omnibar","Graph 2",0.00172680412371134,0.000207597288509741,5.94541947971456,0.0273229569386355,200
"721",250,0,"Abar","Graph 1",0,0,13.0036086327683,0.042718143401384,200
"722",250,0,"Abar","Graph 2",0,0,13.0036086327683,0.042718143401384,200
"723",250,0,"ASE","Graph 1",0,0,9.08160739152866,0.030340322234184,200
"724",250,0,"ASE","Graph 2",0,0,9.02429301606684,0.030508536481235,200
"725",250,0,"Omni","Graph 1",0,0,11.6730089657139,0.0371649151491913,200
"726",250,0,"Omni","Graph 2",0,0,11.6230228105625,0.0377845898184521,200
"727",250,0,"Omnibar","Graph 1",0,0,12.9799722540023,0.0427500279086981,200
"728",250,0,"Omnibar","Graph 2",0,0,12.9799722540023,0.0427500279086981,200
"729",250,0.1,"Abar","Graph 1",0,0,11.9740955029515,0.0389008146496553,200
"730",250,0.1,"Abar","Graph 2",0,0,11.9740955029515,0.0389008146496553,200
"731",250,0.1,"ASE","Graph 1",0,0,8.99893860654102,0.0318470645584468,200
"732",250,0.1,"ASE","Graph 2",4e-05,2.82131157353719e-05,7.68890015190915,0.0257156941787752,200
"733",250,0.1,"Omni","Graph 1",0,0,11.1574923014785,0.0351160081716405,200
"734",250,0.1,"Omni","Graph 2",0,0,10.334396150409,0.0345772121566628,200
"735",250,0.1,"Omnibar","Graph 1",0,0,11.9674022579125,0.0387384810159426,200
"736",250,0.1,"Omnibar","Graph 2",0,0,11.9674022579125,0.0387384810159426,200
"737",250,0.2,"Abar","Graph 1",0,0,11.1362952453842,0.038896849505006,200
"738",250,0.2,"Abar","Graph 2",0,0,11.1362952453842,0.038896849505006,200
"739",250,0.2,"ASE","Graph 1",0,0,9.03190233488546,0.0324393721105134,200
"740",250,0.2,"ASE","Graph 2",6e-04,0.000105144074402267,6.53491611690807,0.0256262567554089,200
"741",250,0.2,"Omni","Graph 1",0,0,10.8421687387445,0.0381350985844927,200
"742",250,0.2,"Omni","Graph 2",0,0,9.26177487031097,0.0316993040957168,200
"743",250,0.2,"Omnibar","Graph 1",0,0,11.1695374094064,0.0389766282089828,200
"744",250,0.2,"Omnibar","Graph 2",0,0,11.1695374094064,0.0389766282089828,200
"745",250,0.3,"Abar","Graph 1",0,0,10.1923661339324,0.0334101882800139,200
"746",250,0.3,"Abar","Graph 2",0,0,10.1923661339324,0.0334101882800139,200
"747",250,0.3,"ASE","Graph 1",0,0,8.97249224568928,0.032960260800293,200
"748",250,0.3,"ASE","Graph 2",0.00468,0.000313335115287709,5.32283786857954,0.0207191272464652,200
"749",250,0.3,"Omni","Graph 1",0,0,10.3806681525417,0.0346047464455862,200
"750",250,0.3,"Omni","Graph 2",0,0,8.17746226030716,0.028098441097402,200
"751",250,0.3,"Omnibar","Graph 1",0,0,10.2865177243741,0.0337620873536211,200
"752",250,0.3,"Omnibar","Graph 2",0,0,10.2865177243741,0.0337620873536211,200
"753",250,0.4,"Abar","Graph 1",0,0,9.40417582565515,0.0328118727441789,200
"754",250,0.4,"Abar","Graph 2",0,0,9.40417582565515,0.0328118727441789,200
"755",250,0.4,"ASE","Graph 1",0,0,9.00154113836013,0.0297109499799768,200
"756",250,0.4,"ASE","Graph 2",0.01822,0.000594580211696205,4.32128191190799,0.0194058725593368,200
"757",250,0.4,"Omni","Graph 1",0,0,10.0620680143473,0.0354452653287876,200
"758",250,0.4,"Omni","Graph 2",6e-05,3.44665011060372e-05,7.31731777169451,0.0254748299228674,200
"759",250,0.4,"Omnibar","Graph 1",0,0,9.59236959504455,0.0333368023794584,200
"760",250,0.4,"Omnibar","Graph 2",0,0,9.59236959504455,0.0333368023794584,200
"761",250,0.5,"Abar","Graph 1",0,0,8.6737392190101,0.0308818705034165,200
"762",250,0.5,"Abar","Graph 2",0,0,8.6737392190101,0.0308818705034165,200
"763",250,0.5,"ASE","Graph 1",0,0,9.07658669086796,0.0323530013016363,200
"764",250,0.5,"ASE","Graph 2",0.06868,0.00335912288144738,3.28647459936572,0.0189296412647147,200
"765",250,0.5,"Omni","Graph 1",0,0,9.81332254774095,0.0362606802728316,200
"766",250,0.5,"Omni","Graph 2",0.00056,0.000106247080953103,6.51550895325347,0.0230169955339613,200
"767",250,0.5,"Omnibar","Graph 1",0,0,8.98129637220558,0.0320509988449842,200
"768",250,0.5,"Omnibar","Graph 2",0,0,8.98129637220558,0.0320509988449842,200
"769",250,0.6,"Abar","Graph 1",6e-05,3.44665011060372e-05,7.89914542782707,0.025634932325282,200
"770",250,0.6,"Abar","Graph 2",6e-05,3.44665011060372e-05,7.89914542782707,0.025634932325282,200
"771",250,0.6,"ASE","Graph 1",0,0,8.99380783643963,0.0337124691945934,200
"772",250,0.6,"ASE","Graph 2",0.22054,0.00693091117013061,2.21906365658304,0.0192514992583716,200
"773",250,0.6,"Omni","Graph 1",0,0,9.44269363290425,0.0324246213517398,200
"774",250,0.6,"Omni","Graph 2",0.00258,0.000223084813850818,5.76173276681395,0.0189471363184435,200
"775",250,0.6,"Omnibar","Graph 1",2e-05,2e-05,8.33888008833663,0.0272208090102346,200
"776",250,0.6,"Omnibar","Graph 2",2e-05,2e-05,8.33888008833663,0.0272208090102346,200
"777",250,0.7,"Abar","Graph 1",0.00024,6.73399834187251e-05,7.23336456723902,0.0284305846696682,200
"778",250,0.7,"Abar","Graph 2",0.00024,6.73399834187251e-05,7.23336456723902,0.0284305846696682,200
"779",250,0.7,"ASE","Graph 1",0,0,9.06432157635572,0.0323832485648134,200
"780",250,0.7,"ASE","Graph 2",0.39118,0.00580924908007669,0.961254318786498,0.0320857285342664,200
"781",250,0.7,"Omni","Graph 1",0,0,9.24104768725426,0.0341524963078398,200
"782",250,0.7,"Omni","Graph 2",0.00648,0.000412429984921455,5.11483235311534,0.0204626013837826,200
"783",250,0.7,"Omnibar","Graph 1",4e-05,2.82131157353719e-05,7.84273629541888,0.0295188207396518,200
"784",250,0.7,"Omnibar","Graph 2",4e-05,2.82131157353719e-05,7.84273629541888,0.0295188207396518,200
"785",250,0.8,"Abar","Graph 1",0.00078,0.000122609811308662,6.54055636764674,0.0258939915559778,200
"786",250,0.8,"Abar","Graph 2",0.00078,0.000122609811308662,6.54055636764674,0.0258939915559778,200
"787",250,0.8,"ASE","Graph 1",2e-05,2e-05,9.07634235389856,0.0329667743668497,200
"788",250,0.8,"ASE","Graph 2",0.4583,0.00235407270309506,0.367682034165596,0.0143211034601534,200
"789",250,0.8,"Omni","Graph 1",2e-05,2e-05,8.99669220562203,0.0334635932534305,200
"790",250,0.8,"Omni","Graph 2",0.01384,0.000577528959007652,4.5070790528904,0.0175913175798553,200
"791",250,0.8,"Omnibar","Graph 1",0.00022,6.46443692239456e-05,7.34747420554554,0.028405129315937,200
"792",250,0.8,"Omnibar","Graph 2",0.00022,6.46443692239456e-05,7.34747420554554,0.028405129315937,200
"793",250,0.9,"Abar","Graph 1",0.0023,0.000216760062334175,5.80980635856182,0.0234921835201081,200
"794",250,0.9,"Abar","Graph 2",0.0023,0.000216760062334175,5.80980635856182,0.0234921835201081,200
"795",250,0.9,"ASE","Graph 1",0,0,8.97612376103472,0.0347214344089341,200
"796",250,0.9,"ASE","Graph 2",0.47306,0.00158978586466146,0.191317580441222,0.00787175575429554,200
"797",250,0.9,"Omni","Graph 1",0,0,8.67776836410852,0.0324384764752869,200
"798",250,0.9,"Omni","Graph 2",0.02838,0.000769048227277976,3.91435655904423,0.0164716960578,200
"799",250,0.9,"Omnibar","Graph 1",0.00064,0.000114969954563187,6.8374631391385,0.0259334566011938,200
"800",250,0.9,"Omnibar","Graph 2",0.00064,0.000114969954563187,6.8374631391385,0.0259334566011938,200
