"","network_size","t","iter.no","Method","MC_Rate","D12","D13","D23"
"12808","100","0.75","330","RASE","0.17","2.45250494947695","4.03205815293264","4.33407473640321"
"12809","100","0.75","330","MASE","0.13","2.77816541094376","4.89329911912719","4.61764995153895"
"12810","100","0.75","330","ASE1","0.43","2.86146521308032","4.72148565295415","4.44738729201409"
"12811","100","0.75","331","AASE","0.21","3.41821916812797","5.05051440342889","4.32616612093315"
"12812","100","0.75","331","OMNI","0.22","3.16887031472127","3.67581829778713","2.61220075694661"
"12813","100","0.75","331","ALS","0.17","4.16567167147152","3.02925002631224","6.81844344748372"
"12814","100","0.75","331","JE","0.31","5.51093002086514","2.98936073073069","4.44044844908889"
"12815","100","0.75","331","RASE","0.44","2.58981645020063","3.51269123623","4.46395028073233"
"12816","100","0.75","331","MASE","0.29","4.76473593526471","3.14402530575442","4.28082632025703"
"12817","100","0.75","331","ASE1","0.46","2.04367751060991","2.315029117463","3.88109273775638"
"12818","100","0.75","332","AASE","0.33","1.94585974560735","4.28740674625578","2.71096488592377"
"12819","100","0.75","332","OMNI","0.31","2.07989564106171","5.0617726394997","3.74608051245585"
"12820","100","0.75","332","ALS","0.21","3.29747464804156","6.16872084940209","4.31387371087855"
"12821","100","0.75","332","JE","0.41","3.66024287488092","4.47316842717959","7.04921398702479"
"12822","100","0.75","332","RASE","0.26","2.96898041758637","4.02085548502278","5.4895157752637"
"12823","100","0.75","332","MASE","0.38","3.071918431554","3.1474257828217","5.06509085222577"
"12824","100","0.75","332","ASE1","0.21","5.00833484225336","3.94098356883712","5.73747584907447"
"12825","100","0.75","333","AASE","0.29","5.1782442754375","4.75065394075343","3.4216801065553"
"12826","100","0.75","333","OMNI","0.36","5.30069782951123","4.52878226282875","3.02904026723638"
"12827","100","0.75","333","ALS","0.42","5.76361974985957","3.12619516710129","2.60507138988482"
"12828","100","0.75","333","JE","0.28","5.20853850295387","5.3335740651894","2.51766315462738"
"12829","100","0.75","333","RASE","0.3","4.03456723143705","5.23597725706513","2.95097172076674"
"12830","100","0.75","333","MASE","0.44","4.08994008169396","5.58583570935515","2.75250421118358"
"12831","100","0.75","333","ASE1","0.34","3.43704424616137","6.93056014352936","3.02872331451173"
"12832","100","0.75","334","AASE","0.27","5.40477759729124","2.96021931595453","4.21658526552303"
"12833","100","0.75","334","OMNI","0.24","5.38058724259177","2.7704901994797","4.32541508566386"
"12834","100","0.75","334","ALS","0.15","4.42273857613236","3.64879713551515","3.74391622693133"
"12835","100","0.75","334","JE","0.38","5.26541248542431","0.876575719850648","4.20753218856919"
"12836","100","0.75","334","RASE","0.31","4.76116865629432","2.30966124560025","4.11110458841562"
"12837","100","0.75","334","MASE","0.36","6.13707539328918","2.98933744272476","4.14708334162884"
"12838","100","0.75","334","ASE1","0.46","5.34556416274958","2.64598137245756","3.44582270184727"
"12839","100","0.75","335","AASE","0.2","7.7461662233321","5.6194757606941","3.13257302311919"
"12840","100","0.75","335","OMNI","0.33","5.3937291831952","3.29563009489805","2.98470897744923"
"12841","100","0.75","335","ALS","0.23","5.28354558690699","5.10353109589057","2.89738277457637"
"12842","100","0.75","335","JE","0.37","5.55478700710675","3.29966939177528","5.66132592850323"
"12843","100","0.75","335","RASE","0.35","4.65752664221327","5.84112485895137","2.56057400265228"
"12844","100","0.75","335","MASE","0.38","3.00531480469552","4.61140994629894","3.12819250269894"
"12845","100","0.75","335","ASE1","0.55","4.5879659460889","3.03667391529187","2.13076747035206"
"12846","100","0.75","336","AASE","0.24","2.36789349657447","3.74489673077591","5.09108620432246"
"12847","100","0.75","336","OMNI","0.12","2.50759326934665","4.23965210120382","4.80836303545453"
"12848","100","0.75","336","ALS","0.11","4.68352975988977","3.88795574758476","2.85001402918686"
"12849","100","0.75","336","JE","0.28","7.70371199470977","4.68446237868943","2.89675164177127"
"12850","100","0.75","336","RASE","0.38","2.48115120354126","3.37569531814807","8.14982878975483"
"12851","100","0.75","336","MASE","0.22","5.12492013596568","4.04636774124197","2.7302031710187"
"12852","100","0.75","336","ASE1","0.36","4.89131716079915","3.73185742220554","1.94773268905464"
"12853","100","0.75","337","AASE","0.19","2.92647678711339","5.96641252682037","5.40336519180314"
"12854","100","0.75","337","OMNI","0.15","3.41082455578925","6.2975904770509","5.66300090271025"
"12855","100","0.75","337","ALS","0.15","3.35888761191422","6.22693846893692","5.50373707146397"
"12856","100","0.75","337","JE","0.3","1.51833828636476","6.26607512284294","6.47777445225412"
"12857","100","0.75","337","RASE","0.28","3.01905083665023","6.4563829354818","5.0307035513464"
"12858","100","0.75","337","MASE","0.26","3.06464339918707","5.10383945832257","5.02085774848369"
"12859","100","0.75","337","ASE1","0.22","2.6424228316327","4.75212948570201","4.71271852153408"
"12860","100","0.75","338","AASE","0.22","5.33541380100869","3.63689411867568","6.20117833525432"
"12861","100","0.75","338","OMNI","0.25","5.34822131018826","3.11859340550748","6.11843769151147"
"12862","100","0.75","338","ALS","0.18","3.7199609473803","6.31348862322746","5.18183260280971"
"12863","100","0.75","338","JE","0.29","3.06922413976073","6.57207065619511","5.01964983193241"
"12864","100","0.75","338","RASE","0.44","5.87198705479546","5.32206272316596","3.83815523032175"
"12865","100","0.75","338","MASE","0.51","3.23764749892621","5.8707543939264","3.31737499142737"
"12866","100","0.75","338","ASE1","0.39","3.61811452667796","3.57369024991505","3.63391631913811"
"12867","100","0.75","339","AASE","0.21","2.65999074020617","5.08066432475002","5.44548321203105"
"12868","100","0.75","339","OMNI","0.2","5.32212397045612","2.67257430256379","4.66725100119637"
"12869","100","0.75","339","ALS","0.34","3.6563763277935","3.17501196774419","5.92162737426388"
"12870","100","0.75","339","JE","0.29","3.07934427147099","4.01657935903989","4.86402350987308"
"12871","100","0.75","339","RASE","0.33","4.86733473155092","2.52522469269819","4.85934913070002"
"12872","100","0.75","339","MASE","0.36","2.95673918637438","6.26026375959135","3.37211755952562"
"12873","100","0.75","339","ASE1","0.38","4.17436211542647","1.48033337386032","3.79714061740292"
"12874","100","0.75","340","AASE","0.45","3.53886124539614","7.97516862483056","1.5565016369956"
"12875","100","0.75","340","OMNI","0.25","2.7633695052422","4.35510150153661","5.92759450037779"
"12876","100","0.75","340","ALS","0.27","4.07347282034262","2.9132273825213","5.68190767183651"
"12877","100","0.75","340","JE","0.43","3.46206335349321","3.60176425289574","6.97526220358193"
"12878","100","0.75","340","RASE","0.28","2.78250093935423","4.18339397015271","5.876228490596"
"12879","100","0.75","340","MASE","0.33","2.43412926272715","5.97482384105988","4.2513600796372"
"12880","100","0.75","340","ASE1","0.34","2.30468732208363","2.82415750583117","3.72150807847914"
"12881","100","0.75","341","AASE","0.27","4.48387502255563","5.53818717849654","2.97176094782004"
"12882","100","0.75","341","OMNI","0.27","5.10255300248735","5.51678741847489","2.908062119206"
"12883","100","0.75","341","ALS","0.15","5.41654187063853","5.82571069848695","1.71693014133598"
"12884","100","0.75","341","JE","0.28","5.5541479836399","5.97368292205312","3.0527830388441"
"12885","100","0.75","341","RASE","0.34","4.74973748707266","4.74053554010302","2.34315649178827"
"12886","100","0.75","341","MASE","0.22","4.95854850685487","6.82229114428132","3.00425659169334"
"12887","100","0.75","341","ASE1","0.49","6.31936624409524","2.01271315574867","2.57241468577416"
"12888","100","0.75","342","AASE","0.12","5.47237833913061","3.27146249637968","4.97930182322234"
"12889","100","0.75","342","OMNI","0.14","4.07992783113298","3.89681288064589","3.63587469025014"
"12890","100","0.75","342","ALS","0.14","5.16679501434878","2.5120541852356","5.5504358702518"
"12891","100","0.75","342","JE","0.28","4.7662009730159","3.11780542732406","5.50558198349183"
"12892","100","0.75","342","RASE","0.32","5.03949677197658","0.564837444584651","4.33824294612912"
"12893","100","0.75","342","MASE","0.25","3.80361010055972","2.86849591211261","3.3397410414866"
"12894","100","0.75","342","ASE1","0.31","3.09652023128417","2.92584300820457","4.64673468992589"
"12895","100","0.75","343","AASE","0.16","5.28221456004617","3.13140154624327","4.12213343402346"
"12896","100","0.75","343","OMNI","0.15","6.12636014299861","3.23494994929443","4.65083250435255"
"12897","100","0.75","343","ALS","0.18","6.15894577439672","3.02932553298773","4.70326876755975"
"12898","100","0.75","343","JE","0.42","7.99792958173048","6.22962725011672","0.983410342624619"
"12899","100","0.75","343","RASE","0.34","4.51783056874693","3.27921117973605","3.25746466101772"
"12900","100","0.75","343","MASE","0.34","5.18597089246495","2.39642480453274","4.15036147238493"
"12901","100","0.75","343","ASE1","0.18","4.43213112603268","2.93297787103277","5.08898790807573"
"12902","100","0.75","344","AASE","0.13","3.99805419018675","4.68471205635268","3.56716168586173"
"12903","100","0.75","344","OMNI","0.23","3.15773393866959","2.6513897856471","5.50663153016466"
"12904","100","0.75","344","ALS","0.16","4.69074761352904","4.62677592736502","3.69064578896274"
"12905","100","0.75","344","JE","0.3","5.25538367670911","6.07843549372034","3.25789698966909"
"12906","100","0.75","344","RASE","0.33","4.58674546632772","4.59703800720658","2.63328479543259"
"12907","100","0.75","344","MASE","0.25","4.47020941347691","3.0836462898237","4.95587917018631"
"12908","100","0.75","344","ASE1","0.55","2.24101950127287","1.15850578640293","6.84915942672692"
"12909","100","0.75","345","AASE","0.25","3.74715654173649","2.39872613749463","5.2627464262099"
"12910","100","0.75","345","OMNI","0.25","3.70253268792075","2.46190053534219","5.06431954898313"
"12911","100","0.75","345","ALS","0.23","4.94796055555454","2.52199901423683","3.58587846920579"
"12912","100","0.75","345","JE","0.33","4.53282325679047","3.63090006175428","5.82766398888696"
"12913","100","0.75","345","RASE","0.23","4.05007803716431","3.41643591403404","4.11314189101502"
"12914","100","0.75","345","MASE","0.21","2.60723582774077","3.59892301044831","3.85471195083982"
"12915","100","0.75","345","ASE1","0.5","3.06725028368449","4.31431322180847","4.30710258971677"
"12916","100","0.75","346","AASE","0.21","2.42773162339772","4.71178728345316","6.14511844179937"
"12917","100","0.75","346","OMNI","0.19","2.9910717674113","4.78640793693017","5.53092533628671"
"12918","100","0.75","346","ALS","0.19","3.05016218621034","4.68066226379961","5.5081069433499"
"12919","100","0.75","346","JE","0.3","2.96049610575805","5.54703342446798","4.38497132246349"
"12920","100","0.75","346","RASE","0.18","3.18910594934522","5.54184438599037","4.73474642507845"
"12921","100","0.75","346","MASE","0.44","2.72769621070447","6.24695525068785","2.98520571968087"
"12922","100","0.75","346","ASE1","0.5","2.32720365567285","3.60160766169377","3.12973484346474"
"12923","100","0.75","347","AASE","0.37","4.47747946815717","1.36942592717462","4.04120071689692"
"12924","100","0.75","347","OMNI","0.33","4.70760825307202","2.16313256658305","4.36541209658833"
"12925","100","0.75","347","ALS","0.23","3.75259447088171","2.91343458817323","5.33222270630973"
"12926","100","0.75","347","JE","0.34","4.36904692544928","2.80657569256023","5.8250485169695"
"12927","100","0.75","347","RASE","0.4","3.93651700769729","0.915100823041601","3.11374315483565"
"12928","100","0.75","347","MASE","0.36","4.1969088463896","2.67428597556473","4.13239005997331"
"12929","100","0.75","347","ASE1","0.41","2.82852029447957","3.15290305728933","4.37132799507713"
"12930","100","0.75","348","AASE","0.18","4.7370667374689","6.01957845068415","2.5856805834359"
"12931","100","0.75","348","OMNI","0.15","5.91367602312062","4.85199852707049","2.76225479980355"
"12932","100","0.75","348","ALS","0.14","5.0029818395719","5.23414262221621","1.78044113317226"
"12933","100","0.75","348","JE","0.24","5.14304271106978","8.01832729404638","3.33891958066764"
"12934","100","0.75","348","RASE","0.27","4.83974977073942","4.96084307850629","2.93996801277198"
"12935","100","0.75","348","MASE","0.37","3.66243547747671","5.35916234317166","2.31063600172263"
"12936","100","0.75","348","ASE1","0.29","5.43308794474813","4.38828100630175","2.96239563524521"
"12937","100","0.75","349","AASE","0.41","2.87540018731803","2.4589681422642","4.7608790817275"
"12938","100","0.75","349","OMNI","0.29","6.68198958149839","2.00654304444873","3.51123266805413"
"12939","100","0.75","349","ALS","0.36","8.67294353883216","2.24770777091814","3.99690841606506"
"12940","100","0.75","349","JE","0.35","3.92942105743697","3.182747952673","5.09932463435338"
"12941","100","0.75","349","RASE","0.41","3.4246836184715","2.2951926630719","3.4801562587863"
"12942","100","0.75","349","MASE","0.3","4.48734244410016","2.84502487446505","3.76987293900472"
"12943","100","0.75","349","ASE1","0.44","3.85234236525287","3.46871223844253","3.58016859028923"
"12944","100","0.75","350","AASE","0.14","4.85713005000916","4.28086467721194","3.39732761457801"
"12945","100","0.75","350","OMNI","0.17","4.85217853518254","5.15604439511325","3.84864810184791"
"12946","100","0.75","350","ALS","0.14","5.12190553975509","4.42614297369924","3.59130321127191"
"12947","100","0.75","350","JE","0.27","5.97534882127748","5.35506293397412","1.04189634078173"
"12948","100","0.75","350","RASE","0.21","4.71154795355679","4.46523609768084","1.98271668794686"
"12949","100","0.75","350","MASE","0.2","4.68170545899301","5.90090704173275","3.21847036894253"
"12950","100","0.75","350","ASE1","0.28","4.73621732034473","4.18331535087964","3.08718874044964"
"12951","100","0.75","351","AASE","0.24","5.58142626947835","4.76780167121416","2.85519886869437"
"12952","100","0.75","351","OMNI","0.22","3.70239028878788","5.81657719902378","2.48130080782487"
"12953","100","0.75","351","ALS","0.2","4.31386055165042","3.88457594647009","3.00326353325665"
"12954","100","0.75","351","JE","0.33","5.60413081418772","4.73202429477706","1.1528773796373"
"12955","100","0.75","351","RASE","0.37","4.94457411336327","3.89617654796512","3.53104839194281"
"12956","100","0.75","351","MASE","0.23","4.30661209831798","3.5471431780085","1.79204485489703"
"12957","100","0.75","351","ASE1","0.38","2.53053832414624","3.30585174989922","3.25775430424179"
"12958","100","0.75","352","AASE","0.23","5.29230820765707","3.40868340196752","5.19122449519066"
"12959","100","0.75","352","OMNI","0.26","7.13077857797634","3.23611651609462","5.18994916269259"
"12960","100","0.75","352","ALS","0.29","6.55184970216363","2.76510642053195","5.08837499231269"
"12961","100","0.75","352","JE","0.27","5.53118371932389","3.44513438726044","5.45674737465095"
"12962","100","0.75","352","RASE","0.19","5.49341786634416","2.94828977948412","5.12005916603988"
"12963","100","0.75","352","MASE","0.23","5.1279559911566","1.23077925474845","4.35191432115545"
"12964","100","0.75","352","ASE1","0.26","3.9093906802839","2.13140722661359","3.68138605584985"
"12965","100","0.75","353","AASE","0.31","9.99556487619998","3.99612212668821","2.9861517365387"
"12966","100","0.75","353","OMNI","0.33","5.45442980759478","3.8279697949078","1.293345918188"
"12967","100","0.75","353","ALS","0.35","3.71830000444799","5.87377151233873","2.28572938238211"
"12968","100","0.75","353","JE","0.3","4.74069045131014","5.56740216850474","3.30798857895461"
"12969","100","0.75","353","RASE","0.35","3.91585946720177","3.67526507747568","2.61572756223428"
"12970","100","0.75","353","MASE","0.51","3.44432672642682","2.39294657039711","2.60334359147949"
"12971","100","0.75","353","ASE1","0.44","3.28688210217408","3.38137160160472","5.63898115229563"
"12972","100","0.75","354","AASE","0.33","2.25063285640647","4.29178451288703","4.45250183489336"
"12973","100","0.75","354","OMNI","0.39","1.73714491264892","6.00505009378005","5.79078544370183"
"12974","100","0.75","354","ALS","0.4","2.75260196628877","5.8130795197558","3.64460122885897"
"12975","100","0.75","354","JE","0.37","5.68042282722057","4.69047454782411","3.24577821100011"
"12976","100","0.75","354","RASE","0.43","2.97211588812249","4.12004138337879","6.93502352478646"
"12977","100","0.75","354","MASE","0.36","1.99230011209951","5.63193586658719","4.60639135554862"
"12978","100","0.75","354","ASE1","0.39","3.38303152068407","4.09434333612814","5.37957694149191"
"12979","100","0.75","355","AASE","0.17","6.13857833025187","6.27694214439909","2.33248567915919"
"12980","100","0.75","355","OMNI","0.22","6.06376057162709","6.76649902552365","2.6851010062612"
"12981","100","0.75","355","ALS","0.13","5.61308289413296","6.81891874797481","3.55178085960151"
"12982","100","0.75","355","JE","0.31","6.40372630838865","7.0876143594179","2.74646646454401"
"12983","100","0.75","355","RASE","0.23","2.8412821147227","5.55258468662688","6.29592483789574"
"12984","100","0.75","355","MASE","0.32","2.51323889324131","5.06108868388281","5.68846891412802"
"12985","100","0.75","355","ASE1","0.25","4.77756250105735","4.40920407679506","3.49007465911181"
"12986","100","0.75","356","AASE","0.26","2.17623354558205","4.76634976038391","5.54274617424194"
"12987","100","0.75","356","OMNI","0.18","3.61122007276251","5.19012777331995","5.60650471227844"
"12988","100","0.75","356","ALS","0.19","3.58459174551729","5.09415595729171","5.50189898530745"
"12989","100","0.75","356","JE","0.32","3.13932680402774","5.60381300530573","5.000180650153"
"12990","100","0.75","356","RASE","0.3","2.59866103037415","5.25747262253417","4.57785087855442"
"12991","100","0.75","356","MASE","0.21","3.11923738401714","4.49637182453259","5.13248753808675"
"12992","100","0.75","356","ASE1","0.22","3.70470344062814","3.25053193617696","4.07879563180915"
"12993","100","0.75","357","AASE","0.14","6.33216284588007","3.96802779509113","2.79485760829199"
"12994","100","0.75","357","OMNI","0.13","6.54529616785138","4.14965808849082","3.21417581972154"
"12995","100","0.75","357","ALS","0.14","3.55039132665566","4.5451559648","4.88925068839217"
"12996","100","0.75","357","JE","0.45","4.34596305388879","4.27233752750643","6.75726421958001"
"12997","100","0.75","357","RASE","0.37","2.6667243583033","7.36344101676289","4.55808576391811"
"12998","100","0.75","357","MASE","0.23","6.53386528598763","4.33545142796024","3.13632766606757"
"12999","100","0.75","357","ASE1","0.38","3.68674798449764","2.26823979971399","2.99807534355107"
"13000","100","0.75","358","AASE","0.23","2.72442403425366","4.68230815794492","5.18631659086092"
"13001","100","0.75","358","OMNI","0.24","3.16068758242933","5.03602899986998","5.64122824622113"
"13002","100","0.75","358","ALS","0.3","3.60097086117697","5.23223338583588","3.49133595086723"
"13003","100","0.75","358","JE","0.27","6.18565948759785","3.42512661122037","5.55143569998603"
"13004","100","0.75","358","RASE","0.25","3.09736872801082","4.61346162214514","5.07819478879788"
"13005","100","0.75","358","MASE","0.26","5.2672236316442","3.35123144908801","5.06921692867487"
"13006","100","0.75","358","ASE1","0.26","2.70089897008663","3.44081511003499","3.66528412047682"
"13007","100","0.75","359","AASE","0.14","5.74997989782629","4.04752711023309","3.19252891685217"
"13008","100","0.75","359","OMNI","0.42","5.03633900581137","2.12844505166035","5.97080008382227"
"13009","100","0.75","359","ALS","0.21","4.87128599516344","5.76265986375302","3.5027377852102"
"13010","100","0.75","359","JE","0.28","5.31296025317245","6.68169968362954","1.89405947220653"
"13011","100","0.75","359","RASE","0.23","5.81215862708318","4.30736186100925","3.37012481005643"
"13012","100","0.75","359","MASE","0.25","4.75429709013787","4.74332899750872","2.24063516991403"
"13013","100","0.75","359","ASE1","0.31","2.77375045530548","3.38748889355117","4.8111746381025"
"13014","100","0.75","360","AASE","0.34","3.58733536661241","6.39984189906941","1.83324159227162"
"13015","100","0.75","360","OMNI","0.32","5.03839103062824","4.59143662669636","1.02908836765813"
"13016","100","0.75","360","ALS","0.28","4.17671726786957","4.88067102591747","1.9370363038038"
"13017","100","0.75","360","JE","0.28","6.21170736681982","4.83131937503476","2.51100752173353"
"13018","100","0.75","360","RASE","0.31","4.28058846561806","4.81018490572028","2.86692798304357"
"13019","100","0.75","360","MASE","0.3","3.1590400312658","6.60227419093421","1.98790135387337"
"13020","100","0.75","360","ASE1","0.45","3.24218958412538","1.91513602194579","2.0782928727834"
"13021","100","0.75","361","AASE","0.09","3.84522757654615","5.49712585205278","4.50326785082781"
"13022","100","0.75","361","OMNI","0.27","5.98655088362254","3.11129721016026","4.16170096392901"
"13023","100","0.75","361","ALS","0.09","3.61337977233444","5.44931407952161","4.62579916502093"
"13024","100","0.75","361","JE","0.38","3.43825038050242","3.68833596868007","5.24065102898012"
"13025","100","0.75","361","RASE","0.33","3.13761447793036","5.45843290137605","4.68845671649746"
"13026","100","0.75","361","MASE","0.44","4.4527324125549","2.40997593259722","3.49064858752474"
"13027","100","0.75","361","ASE1","0.33","2.08094144085656","4.21309496418823","6.27253929336314"
"13028","100","0.75","362","AASE","0.37","4.78348001639654","2.94858157370422","1.90715687032767"
"13029","100","0.75","362","OMNI","0.39","4.04254998788845","4.42826764711174","5.01041835559105"
"13030","100","0.75","362","ALS","0.39","4.1696975935003","4.33722411196865","4.58795836810731"
"13031","100","0.75","362","JE","0.41","4.85406291467435","4.92769574357409","1.39133344766701"
"13032","100","0.75","362","RASE","0.26","2.46602368756261","4.53757183358451","4.18364592863862"
"13033","100","0.75","362","MASE","0.24","3.08358980040851","3.65657676638728","3.86508810474251"
"13034","100","0.75","362","ASE1","0.34","3.46955329620819","4.94952895042981","3.97509069770222"
"13035","100","0.75","363","AASE","0.22","4.99382276484282","4.85831007196452","1.60112229211852"
"13036","100","0.75","363","OMNI","0.27","3.98807739581977","3.07620259717768","1.91412860920262"
"13037","100","0.75","363","ALS","0.35","3.43039790756495","5.90408715349881","2.54930720662783"
"13038","100","0.75","363","JE","0.35","2.61079324663876","5.33400978534143","3.89710010519954"
"13039","100","0.75","363","RASE","0.28","4.94645547653869","4.61500632225562","2.59701960166579"
"13040","100","0.75","363","MASE","0.31","2.48170643629666","3.10812088005335","3.50388122853616"
"13041","100","0.75","363","ASE1","0.31","4.38108794779545","4.54439876495277","2.8821361835334"
"13042","100","0.75","364","AASE","0.37","3.26640668820955","4.30415710155018","2.70429288818041"
"13043","100","0.75","364","OMNI","0.32","3.92438133671583","1.55158630323758","6.42045127878782"
"13044","100","0.75","364","ALS","0.35","3.53926384461522","4.26600529066958","3.91172423921169"
"13045","100","0.75","364","JE","0.39","3.20672548306856","2.21640883063771","4.16612117295003"
"13046","100","0.75","364","RASE","0.33","4.17251984622413","5.41423181442895","2.73734432577011"
"13047","100","0.75","364","MASE","0.28","4.07451422350059","4.30421644289642","2.97126880018402"
"13048","100","0.75","364","ASE1","0.27","3.36034660140193","4.28393488408089","3.25015122813692"
"13049","100","0.75","365","AASE","0.29","4.94461603062778","5.02868668788655","2.02173521936819"
"13050","100","0.75","365","OMNI","0.38","4.87827444450103","3.72997936249858","3.88749783775729"
"13051","100","0.75","365","ALS","0.29","5.13713910939966","4.6944840696965","1.53140602017519"
"13052","100","0.75","365","JE","0.24","5.44361126242855","5.16074017724469","2.96678847809564"
"13053","100","0.75","365","RASE","0.26","4.00472179870192","4.47075143113505","2.94594660741421"
"13054","100","0.75","365","MASE","0.45","2.91999773945616","4.08861177666612","3.35845203500679"
"13055","100","0.75","365","ASE1","0.39","3.75282635630229","3.83784868862932","4.26815429114387"
"13056","100","0.75","366","AASE","0.23","1.97980311075913","3.88980600507512","3.91657457046489"
"13057","100","0.75","366","OMNI","0.38","0.814635247997581","3.35133512068317","5.46850163903529"
"13058","100","0.75","366","ALS","0.26","2.86484555004102","3.71098162489263","4.22583347895228"
"13059","100","0.75","366","JE","0.33","1.34741880769761","4.45092338375767","4.9179498356143"
"13060","100","0.75","366","RASE","0.32","1.16263647657844","3.91000352718874","2.85848794961234"
"13061","100","0.75","366","MASE","0.4","3.09590642396644","5.75879355648836","4.18853804045029"
"13062","100","0.75","366","ASE1","0.51","2.57796297448857","3.06266107095219","1.99991681986978"
"13063","100","0.75","367","AASE","0.46","3.93717279682963","7.13377560947953","1.22306644468249"
"13064","100","0.75","367","OMNI","0.33","5.42842139623903","4.58310571152592","3.2958636773545"
"13065","100","0.75","367","ALS","0.34","5.12832254250681","3.94699413400956","1.67401081362462"
"13066","100","0.75","367","JE","0.27","2.12501048134087","4.29332428337796","4.63357618086306"
"13067","100","0.75","367","RASE","0.49","3.87098042447195","7.70626571925286","2.6239515707761"
"13068","100","0.75","367","MASE","0.4","4.20313509248684","6.54100179258587","3.08107248163036"
"13069","100","0.75","367","ASE1","0.41","5.75477050665442","3.91502888902078","3.71177038488838"
"13070","100","0.75","368","AASE","0.27","5.50986997741434","3.45631447494417","2.936272417534"
"13071","100","0.75","368","OMNI","0.25","5.70986331684776","3.53095168015293","3.42575323890996"
"13072","100","0.75","368","ALS","0.29","5.69165908209936","3.59955567194427","3.2959033993984"
"13073","100","0.75","368","JE","0.08","3.40815347200942","5.95905392839713","5.54450327598278"
"13074","100","0.75","368","RASE","0.18","5.1797236461033","3.81562950013082","4.46933305917918"
"13075","100","0.75","368","MASE","0.16","5.4749749054977","3.52222768111131","5.7920500339031"
"13076","100","0.75","368","ASE1","0.13","2.92204850109995","3.33542273301662","4.25452588606358"
"13077","100","0.75","369","AASE","0.17","2.92747176834908","4.70118347416907","4.28626389489617"
"13078","100","0.75","369","OMNI","0.46","5.60520329618754","3.1649078772817","2.88849508270735"
"13079","100","0.75","369","ALS","0.33","2.54204715118788","3.65232082491971","2.52482378227357"
"13080","100","0.75","369","JE","0.33","5.94900701655348","2.45682410844542","4.10129560204794"
"13081","100","0.75","369","RASE","0.36","4.69208167311419","3.29712227136832","2.78052541611554"
"13082","100","0.75","369","MASE","0.38","3.12218242790749","3.43892952912495","6.20754542496128"
"13083","100","0.75","369","ASE1","0.27","1.71851205173117","4.21853350014036","4.05276882152155"
"13084","100","0.75","370","AASE","0.25","3.39591094038022","4.11887598246902","2.50785795853022"
"13085","100","0.75","370","OMNI","0.14","3.62738153774676","4.93289967979021","3.3217296689893"
"13086","100","0.75","370","ALS","0.15","3.66379629696202","4.85267362112259","3.28148801861021"
"13087","100","0.75","370","JE","0.37","3.91745699287021","4.68049694317236","3.17634355572134"
"13088","100","0.75","370","RASE","0.39","2.20479817696364","5.34909299936171","2.990551287275"
"13089","100","0.75","370","MASE","0.14","3.77961367342556","5.35236934105361","3.18835275783312"
"13090","100","0.75","370","ASE1","0.47","3.47270299242613","3.14715100505664","3.51515246569945"
"13091","100","0.75","371","AASE","0.14","3.42125980895526","4.80950131719455","5.35623341832334"
"13092","100","0.75","371","OMNI","0.11","4.27674774005711","2.84383447347097","6.44677579444071"
"13093","100","0.75","371","ALS","0.14","5.7577757601703","4.97357507972969","3.71935470299374"
"13094","100","0.75","371","JE","0.15","3.19652327987095","4.8620531651375","6.31473873658523"
"13095","100","0.75","371","RASE","0.37","2.78344297588497","5.04511451519528","3.74035176295007"
"13096","100","0.75","371","MASE","0.23","3.94627890731202","5.52497970970842","3.40046602205813"
"13097","100","0.75","371","ASE1","0.31","2.35186889527118","4.05087185664226","2.41153157898045"
"13098","100","0.75","372","AASE","0.25","3.80043820765421","3.09325761916078","5.03686190167157"
"13099","100","0.75","372","OMNI","0.22","4.31184649631433","3.20524100122482","4.62423078913831"
"13100","100","0.75","372","ALS","0.22","4.30026060388829","2.71124615568315","4.73882124525156"
"13101","100","0.75","372","JE","0.34","6.9991880001285","2.76406520335938","5.07701897270696"
"13102","100","0.75","372","RASE","0.36","4.99878940852907","2.56528475401127","3.72517511864429"
"13103","100","0.75","372","MASE","0.2","5.79755572173709","3.16273585028207","4.18016503596932"
"13104","100","0.75","372","ASE1","0.34","2.51484348503429","3.41555627747736","3.56000690397071"
"13105","100","0.75","373","AASE","0.22","4.96921412942222","6.07730577134336","3.79651542998311"
"13106","100","0.75","373","OMNI","0.22","5.76603837627929","5.29872412669698","1.15735842215625"
"13107","100","0.75","373","ALS","0.22","5.14814903973548","6.82079616664037","3.73212604310668"
"13108","100","0.75","373","JE","0.3","5.68717624293572","6.80218779185928","2.73125469403451"
"13109","100","0.75","373","RASE","0.26","5.13013038234184","6.30002968361762","2.71227619992221"
"13110","100","0.75","373","MASE","0.31","4.07217549000238","5.51493356996195","3.21284721455815"
"13111","100","0.75","373","ASE1","0.4","3.98160863619849","4.25344309392836","4.01674327730043"
"13112","100","0.75","374","AASE","0.31","4.23938045843716","3.39716054479896","5.36547301865029"
"13113","100","0.75","374","OMNI","0.33","4.50998113769503","3.03789080132442","5.34248776897425"
"13114","100","0.75","374","ALS","0.28","4.77630366257384","3.76139123402996","7.36429347224569"
"13115","100","0.75","374","JE","0.3","5.64520128731267","2.82603572629146","5.9455244966377"
"13116","100","0.75","374","RASE","0.3","4.87486907557933","3.21051280408707","7.03682908265621"
