"","node_id","graph","method","c","average_mse","average_estimate","average_bias","empirical_var","theo_bias","theo_var","theo_mse"
"6186","36","Graph 2","Omnibar",0.622253967444162,0.00829861085526067,0.63281358027804,0.0750260008877486,0.00267238242848071,0.0791065760831485,0.00282146200159773,0.00907931238119669
"6187","36","Graph 2","Omnibar",0.678822509939086,0.00628666438970999,0.641658131956521,0.0590680059077325,0.00280043550329736,0.065282950109389,0.00279488667730913,0.0070567502522941
"6188","36","Graph 2","Omnibar",0.735391052434009,0.00535492117967227,0.656128229366758,0.0497492008565329,0.00288282101482343,0.0523030546240276,0.00276006625206665,0.00549567577507067
"6189","36","Graph 2","Omnibar",0.791959594928933,0.00376368665483899,0.665148532755526,0.0358792760263679,0.0024788430497124,0.0400549678525132,0.00271738540048429,0.00432178585015016
"6190","36","Graph 2","Omnibar",0.848528137423857,0.00298957048388154,0.67415210707656,0.0227965446439298,0.00247236039657543,0.0284483268201842,0.00266727280687734,0.00347658010574535
"6191","36","Graph 2","Omnibar",0.905096679918781,0.00266071308574642,0.686775007926735,0.0140578757237631,0.00246555477065231,0.0174091988693925,0.0026101818303673,0.00291326203564135
"6192","36","Graph 2","Omnibar",0.961665222413705,0.00243943026650314,0.694640330812792,0.00121938275392889,0.00244038375595852,0.00687635314386112,0.00254657492188572,0.00259385915444481
"6193","36","Graph 2","Omnibar",1.01823376490863,0.00224886825570196,0.706458784780353,-0.00706548422127991,0.00220114833675756,-0.00320149628683869,0.00247691156890676,0.0024871611473814
"6194","36","Graph 2","Omnibar",1.07480230740355,0.00277372167486542,0.717127283314268,-0.0159492159010431,0.00252186605306039,-0.012867757564199,0.002401639363601,0.002567218548332
"6195","36","Graph 2","Omnibar",1.13137084989848,0.00287280732428375,0.726414215011572,-0.0257064036057068,0.00221420234028453,-0.0221595297117478,0.00232118771254638,0.00281223246959221
"6196","36","Graph 2","Omnibar",1.1879393923934,0.00320813229199803,0.738685637550981,-0.0320086573524525,0.00218576391040172,-0.0311088058438077,0.00223596369811425,0.00320372149914197
"6197","36","Graph 2","Omnibar",1.24450793488832,0.00382183067515719,0.746519264275513,-0.0423114954214972,0.0020336016319858,-0.0397434052206771,0.00214634963577238,0.00372588789430732
"6198","36","Graph 2","Omnibar",1.30107647738325,0.00471066267930223,0.754921000311236,-0.0516385069116495,0.00204617345669445,-0.0480877020665167,0.00205270192738898,0.00436512901742705
"6199","36","Graph 2","Omnibar",1.35764501987817,0.00548637665572529,0.76318435995525,-0.0607224976075975,0.00180095589591652,-0.0561632006729566,0.00195535087426904,0.00510965598409984
"6200","36","Graph 2","Omnibar",1.4142135623731,0.0063348456976747,0.772823297491863,-0.0680731177618512,0.00170259893479064,-0.0639889932713633,0.00185460117645459,0.00594919243633717
"6201","37","Graph 1","Abar",0.0565685424949238,0.0408612219465526,0.51169887419925,-0.195407906987298,0.0026796514848809,-0.193159181110693,0.00262627799415858,0.0399367472415119
"6202","37","Graph 1","Abar",0.113137084989848,0.0369927152789908,0.522088114850521,-0.185018666336026,0.00276357195818726,-0.179580221431058,0.00272534754780621,0.0349744034770341
"6203","37","Graph 1","Abar",0.169705627484771,0.030758354345837,0.539786196088955,-0.167320585097592,0.00276494108952589,-0.166342131018665,0.00280115617163389,0.0304708607234644
"6204","37","Graph 1","Abar",0.226274169979695,0.0274458648114235,0.550140641176796,-0.156966140009752,0.00281030600787032,-0.153420459796066,0.00285692297502808,0.0263947604590643
"6205","37","Graph 1","Abar",0.282842712474619,0.0232642768651286,0.563616257650513,-0.143490523536034,0.00267742394442778,-0.140793547967815,0.00289529926487116,0.0227181224142365
"6206","37","Graph 1","Abar",0.339411254969543,0.0209025417440547,0.573337294794393,-0.133769486392154,0.00301127753196595,-0.128442099576908,0.00291848844807311,0.0194158613917974
"6207","37","Graph 1","Abar",0.395979797464467,0.0161591301980473,0.591610860318029,-0.115495920868518,0.00282264510588613,-0.116348836368099,0.00292833678162623,0.016465388505837
